realisation,condition,velocity_error_sigma_kms,intrinsic_velocity_sigma_kms,effective_per_component_sigma_kms,delta_v_kms,delta_v_over_effective_sigma,mc_seed_base,velocity_seed_offset,intrinsic_velocity_seed,observational_error_seed,velocity_direction_angle_rad,stage1_fracture_scale_pc,stage1_groups,target_parent_status,mean_completeness,mean_purity,mean_jaccard,strict_recoveries_of_8,formal_overlap_resolved,overlap_best_groups_separate,mean_fragment_count,s3_passes,s3_significant_flags,s3_accepted_splits,s3_final_groups,s3_orphans
515,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261240,20261346,4.685285766424161,17.048388529750305,101,target_parent_tested,0.9912482923497268,0.8468211963276546,0.8382013374144829,8,True,True,1.0,2,1,1,2,20
515,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261240,20261346,4.685285766424161,17.048388529750305,101,target_parent_tested,1.0,0.7211835693043185,0.7211835693043185,6,False,False,1.0,1,0,0,1,0
516,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261241,20261347,5.297854658397353,17.027820392426293,101,target_parent_tested,0.997982838114754,0.8541623991143585,0.8525145946073719,8,True,True,1.0,2,1,1,2,55
516,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261241,20261347,5.297854658397353,17.027820392426293,101,target_parent_tested,0.9972997780054644,0.8565792466279194,0.8542710727972507,8,True,True,1.0,2,1,1,3,48
516,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261241,20261347,5.297854658397353,17.027820392426293,101,target_parent_tested,0.996584699453552,0.8590432237986878,0.8559446832461031,8,True,True,1.0,2,1,1,3,51
516,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261241,20261347,5.297854658397353,17.027820392426293,101,target_parent_tested,0.9911842554644807,0.8575439494188646,0.8497738138787958,8,True,True,1.0,2,1,1,3,56
516,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261241,20261347,5.297854658397353,17.027820392426293,101,target_parent_tested,1.0,0.7284998626245208,0.7284998626245208,6,False,False,1.0,1,0,0,1,0
517,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261242,20261348,4.3963677988492575,17.027820392426293,102,target_parent_tested,0.9973638148907104,0.8623474237697902,0.8597932499076526,8,True,True,1.0,2,1,1,2,6
517,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261242,20261348,4.3963677988492575,17.027820392426293,102,target_parent_tested,0.9973958333333331,0.8623480959792189,0.8598242672773797,8,True,True,1.0,2,1,1,2,6
517,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261242,20261348,4.3963677988492575,17.027820392426293,102,target_parent_tested,0.9967447916666669,0.8623377625540328,0.8591832416363541,8,True,True,1.0,2,1,1,2,7
517,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261242,20261348,4.3963677988492575,17.027820392426293,102,target_parent_tested,0.98828125,0.8615826531662563,0.8501165097735666,8,True,True,1.0,2,1,1,2,19
517,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261242,20261348,4.3963677988492575,17.027820392426293,102,target_parent_tested,1.0,0.738716609739376,0.738716609739376,7,False,False,1.0,1,0,0,1,0
518,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261243,20261349,2.8882889925207875,16.943170462956896,99,target_parent_tested,0.9926833531789988,0.8758408664819849,0.8695237210672856,8,True,True,1.0,2,1,1,2,20
518,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261243,20261349,2.8882889925207875,16.943170462956896,99,target_parent_tested,0.9933343948456652,0.8739949596631992,0.8683517445622864,8,True,True,1.0,2,1,1,2,16
518,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261243,20261349,2.8882889925207875,16.943170462956896,99,target_parent_tested,0.992064329954955,0.8733568921230106,0.8665069735223125,8,True,True,1.0,2,1,1,2,17
518,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261243,20261349,2.8882889925207875,16.943170462956896,99,target_parent_tested,0.9874430014030424,0.87065125545377,0.8598130631471156,8,True,True,1.0,2,1,1,2,20
518,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261243,20261349,2.8882889925207875,16.943170462956896,99,target_parent_tested,0.9953195382882882,0.751014907323569,0.7481120751383921,6,False,False,1.0,1,0,0,1,0
519,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261244,20261350,0.0636284310705954,16.888866448176465,97,target_parent_tested,0.998046875,0.8238536497600585,0.8222232149774498,7,True,True,1.0,2,1,1,2,29
519,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261244,20261350,0.0636284310705954,16.888866448176465,97,target_parent_tested,0.9973638148907104,0.8233387046887242,0.821125170757106,7,True,True,1.0,2,1,1,2,29
519,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261244,20261350,0.0636284310705954,16.888866448176465,97,target_parent_tested,0.9934575648907104,0.8247267616366619,0.8192289986053339,7,True,True,1.0,2,1,1,2,38
519,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261244,20261350,0.0636284310705954,16.888866448176465,97,target_parent_tested,0.9939485143442623,0.8248928915292637,0.8195452188434291,7,True,True,1.0,2,1,1,2,37
519,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261244,20261350,0.0636284310705954,16.888866448176465,97,target_parent_tested,1.0,0.7008224717504059,0.7008224717504059,5,False,False,1.0,1,0,0,1,0
520,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261245,20261351,0.8895694585095059,17.027820392426293,102,target_parent_tested,1.0,0.8606716457028833,0.8606716457028833,8,True,True,1.0,2,1,1,2,25
520,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261245,20261351,0.8895694585095059,17.027820392426293,102,target_parent_tested,1.0,0.8606334256187373,0.8606334256187373,8,True,True,1.0,2,1,1,2,25
520,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261245,20261351,0.8895694585095059,17.027820392426293,102,target_parent_tested,1.0,0.8611528558237747,0.8611528558237747,8,True,True,1.0,2,1,1,2,26
520,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261245,20261351,0.8895694585095059,17.027820392426293,102,target_parent_tested,0.9829768613387978,0.8633361236439143,0.8486992571150376,8,True,True,1.0,2,1,1,3,48
520,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261245,20261351,0.8895694585095059,17.027820392426293,102,target_parent_tested,1.0,0.7400258176792618,0.7400258176792618,6,False,False,1.0,1,0,0,1,0
521,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261246,20261352,6.195947804568278,17.015217647302862,100,target_parent_tested,0.9993169398907104,0.7941715013221808,0.7935312333946788,8,True,True,1.0,2,1,1,2,28
521,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261246,20261352,6.195947804568278,17.015217647302862,100,target_parent_tested,0.9993169398907104,0.7961732945953213,0.7955330266678193,8,True,True,1.0,2,1,1,2,32
521,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261246,20261352,6.195947804568278,17.015217647302862,100,target_parent_tested,0.9986658982240436,0.7961066236617149,0.7949569898014599,8,True,True,1.0,2,1,1,2,33
521,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261246,20261352,6.195947804568278,17.015217647302862,100,target_parent_tested,0.9920914446721312,0.794897942084769,0.7881759031312603,8,True,True,1.0,2,1,1,2,43
521,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261246,20261352,6.195947804568278,17.015217647302862,100,target_parent_tested,1.0,0.6718290241806915,0.6718290241806915,6,False,False,1.0,1,0,0,1,0
522,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261247,20261353,2.1118819917187737,17.027820392426293,100,target_parent_tested,0.9986658982240436,0.8451590904669949,0.8439512493294186,8,True,True,1.0,2,1,1,2,18
522,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261247,20261353,2.1118819917187737,17.027820392426293,100,target_parent_tested,0.9967127732240436,0.8469583817041083,0.8438591329840017,8,True,True,1.0,2,1,1,2,24
522,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261247,20261353,2.1118819917187737,17.027820392426293,100,target_parent_tested,0.994108606557377,0.8470218496835848,0.8413334416671274,8,True,True,1.0,2,1,1,2,28
522,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261247,20261353,2.1118819917187737,17.027820392426293,100,target_parent_tested,0.9814186304644807,0.8425125628524814,0.8258145061184847,8,True,True,1.0,2,1,1,2,41
522,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261247,20261353,2.1118819917187737,17.027820392426293,100,target_parent_tested,1.0,0.7216237754263445,0.7216237754263445,6,False,False,1.0,1,0,0,1,0
523,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261248,20261354,2.0338825095894943,17.058791019808645,102,target_parent_tested,0.9933935280054644,0.9178149803070068,0.9116145202950838,8,True,True,1.0,2,1,1,2,12
523,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261248,20261354,2.0338825095894943,17.058791019808645,102,target_parent_tested,0.9940445696721312,0.9183896628878884,0.9127307289290952,8,True,True,1.0,2,1,1,2,12
523,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261248,20261354,2.0338825095894943,17.058791019808645,102,target_parent_tested,0.990629269125683,0.9189974721064444,0.9099240613686316,8,True,True,1.0,2,1,1,2,18
523,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261248,20261354,2.0338825095894943,17.058791019808645,102,target_parent_tested,0.9866269637978142,0.9175028382680606,0.904735650258937,8,True,True,1.0,2,1,1,2,22
523,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261248,20261354,2.0338825095894943,17.058791019808645,102,target_parent_tested,1.0,0.7950517732133685,0.7950517732133685,6,False,False,1.0,1,0,0,1,0
524,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261249,20261355,0.1369227405179422,17.018295368341942,97,target_parent_tested,1.0,0.810246098262227,0.810246098262227,8,True,True,1.0,2,1,1,2,57
524,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261249,20261355,0.1369227405179422,17.018295368341942,97,target_parent_tested,0.9986979166666669,0.8096092138635539,0.808734250704108,8,True,True,1.0,2,1,1,2,59
524,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261249,20261355,0.1369227405179422,17.018295368341942,97,target_parent_tested,0.9986979166666669,0.8105514327051135,0.8096214278103508,8,True,True,1.0,2,1,1,2,62
524,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261249,20261355,0.1369227405179422,17.018295368341942,97,target_parent_tested,1.0,0.6883319559802756,0.6883319559802756,6,False,False,1.0,1,0,0,1,0
524,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261249,20261355,0.1369227405179422,17.018295368341942,97,target_parent_tested,1.0,0.6883319559802756,0.6883319559802756,6,False,False,1.0,1,0,0,1,0
525,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261250,20261356,5.740784627053507,17.044626788618505,102,target_parent_tested,0.9979508196721312,0.8973531937103417,0.8953040133824729,8,True,True,1.0,2,1,1,2,9
525,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261250,20261356,5.740784627053507,17.044626788618505,102,target_parent_tested,0.996584699453552,0.8973531937103417,0.8939378931638936,8,True,True,1.0,2,1,1,2,11
525,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261250,20261356,5.740784627053507,17.044626788618505,102,target_parent_tested,0.996029713114754,0.8973260640304719,0.8934097539041337,8,True,True,1.0,2,1,1,2,12
525,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261250,20261356,5.740784627053507,17.044626788618505,102,target_parent_tested,0.9372438524590164,0.8962833629381184,0.8351876819081897,7,True,True,1.125,2,1,1,3,27
525,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261250,20261356,5.740784627053507,17.044626788618505,102,target_parent_tested,1.0,0.7710308874467149,0.7710308874467149,7,False,False,1.0,1,0,0,1,0
526,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261251,20261357,6.048016267776918,17.027820392426293,101,target_parent_tested,0.9972677595628416,0.8557340438173568,0.8531467403946001,8,True,True,1.0,2,1,1,2,20
526,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261251,20261357,6.048016267776918,17.027820392426293,101,target_parent_tested,0.9952185792349728,0.8553145835708447,0.8507394201721519,8,True,True,1.0,2,1,1,2,22
526,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261251,20261357,6.048016267776918,17.027820392426293,101,target_parent_tested,0.9924863387978142,0.8559495042057652,0.8486837591980848,8,True,True,1.0,2,1,1,2,27
526,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261251,20261357,6.048016267776918,17.027820392426293,101,target_parent_tested,0.9829555157103824,0.8557129470506035,0.8393684963545961,8,True,True,1.0,2,1,1,2,41
526,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261251,20261357,6.048016267776918,17.027820392426293,101,target_parent_tested,1.0,0.7341223985628702,0.7341223985628702,6,False,False,1.0,1,0,0,1,0
527,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261252,20261358,5.7025643246135065,17.038393596540367,101,target_parent_tested,0.9986338797814208,0.8465532484834508,0.8452729383796111,8,True,True,1.0,2,1,1,2,9
527,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261252,20261358,5.7025643246135065,17.038393596540367,101,target_parent_tested,0.997982838114754,0.8471815216222842,0.84528154764795,8,True,True,1.0,2,1,1,2,11
527,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261252,20261358,5.7025643246135065,17.038393596540367,101,target_parent_tested,0.9959976946721312,0.8470825166845697,0.8433267294610405,8,True,True,1.0,2,1,1,2,14
527,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261252,20261358,5.7025643246135065,17.038393596540367,101,target_parent_tested,0.990693306010929,0.8463185293278404,0.8376470988080056,8,True,True,1.0,2,1,1,2,21
527,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261252,20261358,5.7025643246135065,17.038393596540367,101,target_parent_tested,1.0,0.7236318146711891,0.7236318146711891,6,False,False,1.0,1,0,0,1,0
528,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261253,20261359,3.019347196850575,17.048388529750305,102,target_parent_tested,0.9979508196721312,0.8875884254105266,0.885785540795142,8,True,True,1.0,2,1,1,2,16
528,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261253,20261359,3.019347196850575,17.048388529750305,102,target_parent_tested,0.9979508196721312,0.8869973215240186,0.885194436908634,8,True,True,1.0,2,1,1,2,15
528,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261253,20261359,3.019347196850575,17.048388529750305,102,target_parent_tested,0.9979508196721312,0.8894189929674787,0.8875782512167288,8,True,True,1.0,2,1,1,2,19
528,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261253,20261359,3.019347196850575,17.048388529750305,102,target_parent_tested,0.9900102459016392,0.8897085259214854,0.8805812736692331,8,True,True,1.0,2,1,1,2,32
528,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261253,20261359,3.019347196850575,17.048388529750305,102,target_parent_tested,1.0,0.76560674229189,0.76560674229189,6,False,False,1.0,1,0,0,1,0
529,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261254,20261360,6.158511185322031,17.027820392426293,101,target_parent_tested,0.9947916666666669,0.8628258852717142,0.8579849265514111,8,True,True,1.0,2,1,1,2,26
529,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261254,20261360,6.158511185322031,17.027820392426293,101,target_parent_tested,0.994140625,0.8615476621041749,0.8562130072534286,8,True,True,1.0,2,1,1,2,25
529,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261254,20261360,6.158511185322031,17.027820392426293,101,target_parent_tested,0.9973317964480874,0.8605369258361624,0.8581438313361164,8,True,True,1.0,2,1,1,2,18
529,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261254,20261360,6.158511185322031,17.027820392426293,101,target_parent_tested,0.9833717554644807,0.8603931191536068,0.8454687990387147,8,True,True,1.0,2,1,1,2,40
529,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261254,20261360,6.158511185322031,17.027820392426293,101,target_parent_tested,1.0,0.7382129893346817,0.7382129893346817,6,False,False,1.0,1,0,0,1,0
530,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261255,20261361,5.716689151253624,17.048388529750305,102,target_parent_tested,1.0,0.9022940672131986,0.9022940672131986,8,True,True,1.0,2,1,1,2,24
530,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261255,20261361,5.716689151253624,17.048388529750305,102,target_parent_tested,1.0,0.9010484130776316,0.9010484130776316,8,True,True,1.0,2,1,1,2,22
530,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261255,20261361,5.716689151253624,17.048388529750305,102,target_parent_tested,0.9959016393442623,0.8991963970431756,0.895399200246837,8,True,True,1.0,2,1,1,2,25
530,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261255,20261361,5.716689151253624,17.048388529750305,102,target_parent_tested,0.9865949453551912,0.8968060420377879,0.8848280199534744,8,True,True,1.0,2,1,1,2,36
530,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261255,20261361,5.716689151253624,17.048388529750305,102,target_parent_tested,1.0,0.7748035623485019,0.7748035623485019,6,False,False,1.0,1,0,0,1,0
531,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261256,20261362,3.3528874876920582,17.034607659265447,101,target_parent_tested,0.9986658982240436,0.8668502356218262,0.8655938790265405,8,True,True,1.0,2,1,1,2,5
531,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261256,20261362,3.3528874876920582,17.034607659265447,101,target_parent_tested,0.998046875,0.8679474220000931,0.8661303006792029,8,True,True,1.0,2,1,1,2,8
531,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261256,20261362,3.3528874876920582,17.034607659265447,101,target_parent_tested,0.9973317964480874,0.868563262656131,0.8660171166423685,8,True,True,1.0,2,1,1,2,10
531,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261256,20261362,3.3528874876920582,17.034607659265447,101,target_parent_tested,0.992646431010929,0.8654000589688591,0.8585272329010942,8,True,True,1.0,2,1,1,2,12
531,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261256,20261362,3.3528874876920582,17.034607659265447,101,target_parent_tested,1.0,0.7446201444389446,0.7446201444389446,6,False,False,1.0,1,0,0,1,0
532,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261257,20261363,5.322081636889446,17.037207611762,98,target_parent_tested,0.9973958333333331,0.8187591971531099,0.8164779206090012,8,True,True,1.0,2,1,1,3,51
532,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261257,20261363,5.322081636889446,17.037207611762,98,target_parent_tested,0.998046875,0.8208798790374525,0.8191850347120424,8,True,True,1.0,2,1,1,3,55
532,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261257,20261363,5.322081636889446,17.037207611762,98,target_parent_tested,0.9952826161202186,0.8157540564917736,0.8119681187773106,8,True,True,1.0,2,1,1,2,61
532,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261257,20261363,5.322081636889446,17.037207611762,98,target_parent_tested,0.9905652322404372,0.8141513740751376,0.8064942588332233,8,True,True,1.0,2,1,1,2,65
532,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261257,20261363,5.322081636889446,17.037207611762,98,target_parent_tested,1.0,0.6918076079022575,0.6918076079022575,6,False,False,1.0,1,0,0,1,0
533,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261258,20261364,5.383105984528142,17.038393596540367,101,target_parent_tested,0.9993489583333331,0.8302145951360886,0.8296265699156561,8,True,True,1.0,2,1,1,2,37
533,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261258,20261364,5.383105984528142,17.038393596540367,101,target_parent_tested,0.9986979166666669,0.8284222907130934,0.8272347610248512,8,True,True,1.0,2,1,1,2,35
533,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261258,20261364,5.383105984528142,17.038393596540367,101,target_parent_tested,0.9986979166666669,0.8289925595700687,0.8278168169958112,8,True,True,1.0,2,1,1,2,36
533,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261258,20261364,5.383105984528142,17.038393596540367,101,target_parent_tested,0.9913443476775956,0.8279481985136627,0.8203517091287194,8,True,True,1.0,2,1,1,2,46
533,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261258,20261364,5.383105984528142,17.038393596540367,101,target_parent_tested,1.0,0.7023821593402941,0.7023821593402941,6,False,False,1.0,1,0,0,1,0
534,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261259,20261365,6.041395769122317,17.015217647302862,99,target_parent_tested,0.9993489583333331,0.8251617560214413,0.8245963996397221,8,True,True,1.0,2,1,1,2,26
534,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261259,20261365,6.041395769122317,17.015217647302862,99,target_parent_tested,0.9986979166666669,0.8251128609923362,0.8239714456372959,8,True,True,1.0,2,1,1,2,27
534,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261259,20261365,6.041395769122317,17.015217647302862,99,target_parent_tested,0.9973638148907104,0.8256057174040844,0.8233109306950062,8,True,True,1.0,2,1,1,2,30
534,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261259,20261365,6.041395769122317,17.015217647302862,99,target_parent_tested,0.9880571209016392,0.8179681652605452,0.8082386637635526,8,True,True,1.0,2,1,1,2,32
534,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261259,20261365,6.041395769122317,17.015217647302862,99,target_parent_tested,1.0,0.7024337726227261,0.7024337726227261,6,False,False,1.0,1,0,0,1,0
535,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261260,20261366,2.752606636996005,17.02739456246821,99,target_parent_tested,1.0,0.8214251369650427,0.8214251369650427,8,True,True,1.0,2,1,1,2,17
535,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261260,20261366,2.752606636996005,17.02739456246821,99,target_parent_tested,1.0,0.8179978711615394,0.8179978711615394,8,True,True,1.0,2,1,1,2,11
535,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261260,20261366,2.752606636996005,17.02739456246821,99,target_parent_tested,0.9993169398907104,0.8179703153610434,0.8173434208997592,8,True,True,1.0,2,1,1,2,12
535,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261260,20261366,2.752606636996005,17.02739456246821,99,target_parent_tested,0.9894552595628416,0.8154482992269514,0.8064370027505559,8,True,True,1.0,2,1,1,2,24
535,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261260,20261366,2.752606636996005,17.02739456246821,99,target_parent_tested,1.0,0.6971781261638477,0.6971781261638477,6,False,False,1.0,1,0,0,1,0
536,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261261,20261367,3.61427141046222,17.044626788618505,101,target_parent_tested,0.9966167178961748,0.8512316686457372,0.8478982610863659,8,True,True,1.0,2,1,1,2,7
536,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50261261,20261367,3.61427141046222,17.044626788618505,101,target_parent_tested,0.9986658982240436,0.851243052980892,0.8499363045646268,8,True,True,1.0,2,1,1,2,4
536,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50261261,20261367,3.61427141046222,17.044626788618505,101,target_parent_tested,0.998046875,0.8511850790118031,0.8492523001735157,8,True,True,1.0,2,1,1,2,5
536,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50261261,20261367,3.61427141046222,17.044626788618505,101,target_parent_tested,0.9908854166666669,0.8491925247903029,0.8401758229059135,8,True,True,1.0,2,1,1,2,13
536,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50261261,20261367,3.61427141046222,17.044626788618505,101,target_parent_tested,1.0,0.7268905988438954,0.7268905988438954,7,False,False,1.0,1,0,0,1,0
537,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50261262,20261368,0.0146115719720206,17.027820392426293,101,target_parent_tested,0.9993169398907104,0.90303605796968,0.9024221223047404,8,True,True,1.0,2,1,1,3,53
